date,state,positive
20200424,SD,2040
20200424,TN,8726
20200424,TX,22806
20200424,UT,3782
20200424,VA,11594
20200424,VI,54
20200424,VT,843
20200424,WA,14100
20200424,WI,6364
20200424,WV,988
20200424,WY,349
20200423,AK,337
20200423,AL,5778
20200423,AR,2465
20200423,AS,0
20200423,AZ,5769
20200423,CA,37369
20200423,CO,10878
20200423,CT,23100
20200423,DC,3361
20200423,DE,3308
20200423,FL,28832
20200423,GA,21512
20200423,GU,135
20200423,HI,592
20200423,IA,3924
20200423,ID,1802
20200423,IL,36934
20200423,IN,13039
20200423,KS,2482
20200423,KY,3373
20200423,LA,25739
20200423,MA,47992
20200423,MD,15737
20200423,ME,937
20200423,MI,41694
20200423,MN,4270
20200423,MO,6321
20200423,MP,14
20200423,MS,5153
20200423,MT,442
20200423,NC,7608
20200423,ND,709
20200423,NE,1813
20200423,NH,1588
20200423,NJ,99989
20200423,NM,2210
20200423,NV,4208
20200423,NY,263460
20200423,OH,14694
20200423,OK,3017
20200423,OR,2127
20200423,PA,37053
20200423,PR,915
20200423,RI,6773
20200423,SC,4917
20200423,SD,1956
20200423,TN,8266
20200423,TX,21944
20200423,UT,3612
20200423,VA,10998
20200423,VI,54
20200423,VT,834
20200423,WA,13750
20200423,WI,6011
20200423,WV,967
20200423,WY,326
20200422,AK,335
20200422,AL,5465
20200422,AR,2276
20200422,AS,0
20200422,AZ,5459
20200422,CA,35396
20200422,CO,10447
20200422,CT,22469
20200422,DC,3206
20200422,DE,3200
20200422,FL,28309
20200422,GA,20740
20200422,GU,134
20200422,HI,586
20200422,IA,3748
20200422,ID,1766
20200422,IL,35108
20200422,IN,12438
20200422,KS,2211
20200422,KY,3192
20200422,LA,25258
20200422,MA,44913
20200422,MD,14775
20200422,ME,907
20200422,MI,40705
20200422,MN,3758
20200422,MO,6137
20200422,MP,14
20200422,MS,4894
20200422,MT,439
20200422,NC,7220
20200422,ND,677
20200422,NE,1722
20200422,NH,1491
20200422,NJ,95865
20200422,NM,2072
20200422,NV,4081
20200422,NY,257216
20200422,OH,14117
20200422,OK,2894
20200422,OR,2059
20200422,PA,35684
20200422,PR,915
20200422,RI,6354
20200422,SC,4761
20200422,SD,1858
20200422,TN,7842
20200422,TX,21069
20200422,UT,3445
20200422,VA,10266
20200422,VI,54
20200422,VT,831
20200422,WA,13476
20200422,WI,5766
20200422,WV,939
20200422,WY,322
20200421,AK,329
20200421,AL,5231
20200421,AR,2227
20200421,AS,0
20200421,AZ,5251
20200421,CA,33261
20200421,CO,10106
20200421,CT,20360
20200421,DC,3098
20200421,DE,2931
20200421,FL,27495
20200421,GA,19881
20200421,GU,133
20200421,HI,584
20200421,IA,3641
20200421,ID,1736
20200421,IL,33059
20200421,IN,12097
20200421,KS,2025
20200421,KY,3050
20200421,LA,24854
20200421,MA,43168
20200421,MD,14193
20200421,ME,888
20200421,MI,39589
20200421,MN,3452
20200421,MO,5941
20200421,MP,14
20200421,MS,4716
20200421,MT,437
20200421,NC,6951
20200421,ND,644
20200421,NE,1648
20200421,NH,1491
20200421,NJ,92387
20200421,NM,1971
20200421,NV,3937
20200421,NY,251690
20200421,OH,13725
20200421,OK,2807
20200421,OR,2002
20200421,PA,34528
20200421,PR,1298
20200421,RI,5972
20200421,SC,4439
20200421,SD,1755
20200421,TN,7394
20200421,TX,20196
20200421,UT,3296
20200421,VA,9630
20200421,VI,54
20200421,VT,828
20200421,WA,13193
20200421,WI,5509
20200421,WV,914
20200421,WY,320
20200420,AK,321
20200420,AL,5025
20200420,AR,1923
20200420,AS,0
20200420,AZ,5064
20200420,CA,30978
20200420,CO,9730
20200420,CT,19815
20200420,DC,2927
20200420,DE,2745
20200420,FL,26660
20200420,GA,18947
20200420,GU,133
20200420,HI,580
20200420,IA,3159
20200420,ID,1672
20200420,IL,31508
20200420,IN,11686
20200420,KS,1986
20200420,KY,2960
20200420,LA,24523
20200420,MA,41416
20200420,MD,13684
20200420,ME,875
20200420,MI,38494
20200420,MN,3190
20200420,MO,5807
20200420,MP,14
20200420,MS,4512
20200420,MT,433
20200420,NC,6764
20200420,ND,626
20200420,NE,1474
20200420,NH,1392
20200420,NJ,88806
20200420,NM,1845
20200420,NV,3830
20200420,NY,247512
20200420,OH,12919
20200420,OK,2680
20200420,OR,1956
20200420,PA,33232
20200420,PR,1252
20200420,RI,5585
20200420,SC,4377
20200420,SD,1685
20200420,TN,7238
20200420,TX,19458
20200420,UT,3213
20200420,VA,8990
20200420,VI,53
20200420,VT,820
20200420,WA,12923
20200420,WI,5353
20200420,WV,902
20200420,WY,313
20200419,AK,319
20200419,AL,4837
20200419,AR,1781
20200419,AS,0
20200419,AZ,4929
20200419,CA,30333
20200419,CO,9433
20200419,CT,17550
20200419,DC,2793
20200419,DE,2538
20200419,FL,25996
20200419,GA,18301
20200419,GU,133
20200419,HI,574
20200419,IA,2902
20200419,ID,1668
20200419,IL,30357
20200419,IN,11210
20200419,KS,1849
20200419,KY,2707
20200419,LA,23928
20200419,MA,39820
20200419,MD,12830
20200419,ME,867
20200419,MI,37557
20200419,MN,2914
20200419,MO,5667
20200419,MP,14
20200419,MS,4274
20200419,MT,433
20200419,NC,6493
20200419,ND,584
20200419,NE,1287
20200419,NH,1342
20200419,NJ,85301
20200419,NM,1798
20200419,NV,3728
20200419,NY,242786
20200419,OH,11602
20200419,OK,2599
20200419,OR,1910
20200419,PA,32284
20200419,PR,1213
20200419,RI,5207
20200419,SC,4377
20200419,SD,1635
20200419,TN,7070
20200419,TX,18923
20200419,UT,3069
20200419,VA,8537
20200419,VI,53
20200419,VT,817
20200419,WA,12589
20200419,WI,5176
20200419,WV,863
20200419,WY,309
20200418,AK,314
20200418,AL,4655
20200418,AR,1739
20200418,AS,0
20200418,AZ,4719
20200418,CA,28963
20200418,CO,9047
20200418,CT,16809
20200418,DC,2666
20200418,DE,2323
20200418,FL,25269
20200418,GA,17669
20200418,GU,133
20200418,HI,553
20200418,IA,2513
20200418,ID,1655
20200418,IL,29160
20200418,IN,10641
20200418,KS,1790
20200418,KY,2522
20200418,LA,23580
20200418,MA,37527
20200418,MD,12308
20200418,ME,847
20200418,MI,37029
20200418,MN,2788
20200418,MO,5517
20200418,MP,14
20200418,MS,3974
20200418,MT,426
20200418,NC,6140
20200418,ND,528
20200418,NE,1138
20200418,NH,1287
20200418,NJ,81420
20200418,NM,1711
20200418,NV,3626
20200418,NY,236732
20200418,OH,10222
20200418,OK,2570
20200418,OR,1844
20200418,PA,31069
20200418,PR,1118
20200418,RI,4868
20200418,SC,4246
20200418,SD,1542
20200418,TN,6762
20200418,TX,18260
20200418,UT,2931
20200418,VA,8053
20200418,VI,53
20200418,VT,813
20200418,WA,12493
20200418,WI,5013
20200418,WV,785
20200418,WY,305
20200417,AK,309
20200417,AL,4530
20200417,AR,1695
20200417,AS,0
20200417,AZ,4507
20200417,CA,27528
20200417,CO,8675
20200417,CT,16809
20200417,DC,2476
20200417,DE,2323
20200417,FL,24119
20200417,GA,17194
20200417,GU,133
20200417,HI,541
20200417,IA,2332
20200417,ID,1609
20200417,IL,27575
20200417,IN,10154
20200417,KS,1705
20200417,KY,2429
20200417,LA,23118
20200417,MA,35125
20200417,MD,11572
20200417,ME,827
20200417,MI,36320
20200417,MN,2668
20200417,MO,5283
20200417,MP,13
20200417,MS,3793
20200417,MT,422
20200417,NC,5859
20200417,ND,438
20200417,NE,1066
20200417,NH,1287
20200417,NJ,78467
20200417,NM,1597
20200417,NV,3524
20200417,NY,229642
20200417,OH,9107
20200417,OK,2465
20200417,OR,1785
20200417,PA,29441
20200417,PR,1068
20200417,RI,4585
20200417,SC,3931
20200417,SD,1411
20200417,TN,6589
20200417,TX,17371
20200417,UT,2805
20200417,VA,7491
20200417,VI,51
20200417,VT,802
20200417,WA,12318
20200417,WI,4839
20200417,WV,754
20200417,WY,296
20200416,AK,300
20200416,AL,4345
20200416,AR,1620
20200416,AS,0
20200416,AZ,4234
20200416,CA,26182
20200416,CO,8280
20200416,CT,15884
20200416,DC,2350
20200416,DE,2075
20200416,FL,22897
20200416,GA,15669
20200416,GU,133
20200416,HI,530
20200416,IA,2141
20200416,ID,1587
20200416,IL,25733
20200416,IN,9542
20200416,KS,1588
20200416,KY,2291
20200416,LA,22532
20200416,MA,32492
20200416,MD,10784
20200416,ME,796
20200416,MI,35455
20200416,MN,2486
20200416,MO,5111
20200416,MP,13
20200416,MS,3624
20200416,MT,415
20200416,NC,5465
20200416,ND,392
20200416,NE,952
20200416,NH,1139
20200416,NJ,75317
20200416,NM,1484
20200416,NV,3321
20200416,NY,222284
20200416,OH,8414
20200416,OK,2357
20200416,OR,1736
20200416,PA,27735
20200416,PR,1043
20200416,RI,4295
20200416,SC,3656
20200416,SD,1311
20200416,TN,6262
20200416,TX,16455
20200416,UT,2683
20200416,VA,6889
20200416,VI,51
20200416,VT,792
20200416,WA,11967
20200416,WI,4636
20200416,WV,739
20200416,WY,296
20200415,AK,293
20200415,AL,4113
20200415,AR,1569
20200415,AS,0
20200415,AZ,3962
20200415,CA,24424
20200415,CO,7941
20200415,CT,14755
20200415,DC,2197
20200415,DE,2014
20200415,FL,22511
20200415,GA,14987
20200415,GU,133
20200415,HI,517
20200415,IA,1995
20200415,ID,1464
20200415,IL,24593
20200415,IN,8955
20200415,KS,1494
20200415,KY,2210
20200415,LA,21951
20200415,MA,29970
20200415,MD,10032
20200415,ME,770
20200415,MI,34533
20200415,MN,2321
20200415,MO,4895
20200415,MP,13
20200415,MS,3360
20200415,MT,404
20200415,NC,5123
20200415,ND,364
20200415,NE,901
20200415,NH,1139
20200415,NJ,71030
20200415,NM,1407
20200415,NV,3211
20200415,NY,213779
20200415,OH,7791
20200415,OK,2263
20200415,OR,1663
20200415,PA,26490
20200415,PR,974
20200415,RI,3903
20200415,SC,3656
20200415,SD,1168
20200415,TN,6079
20200415,TX,15492
20200415,UT,2542
20200415,VA,6500
20200415,VI,51
20200415,VT,779
20200415,WA,11658
20200415,WI,4453
20200415,WV,702
20200415,WY,287
20200414,AK,285
20200414,AL,3876
20200414,AR,1480
20200414,AS,0
20200414,AZ,3806
20200414,CA,23338
20200414,CO,7691
20200414,CT,13989
20200414,DC,2058
20200414,DE,1761
20200414,FL,21367
20200414,GA,14223
20200414,GU,133
20200414,HI,504
20200414,IA,1899
20200414,ID,1453
20200414,IL,23247
20200414,IN,8527
20200414,KS,1426
20200414,KY,2048
20200414,LA,21518
20200414,MA,28109
20200414,MD,9472
20200414,ME,734
20200414,MI,33613
20200414,MN,2165
20200414,MO,4686
20200414,MP,13
20200414,MS,3087
20200414,MT,399
20200414,NC,5024
20200414,ND,341
20200414,NE,871
20200414,NH,1020
20200414,NJ,68824
20200414,NM,1345
20200414,NV,3088
20200414,NY,202208
20200414,OH,7280
20200414,OK,2184
20200414,OR,1633
20200414,PA,25345
20200414,PR,923
20200414,RI,3596
20200414,SC,3553
20200414,SD,988
20200414,TN,5823
20200414,TX,14624
20200414,UT,2412
20200414,VA,6171
20200414,VI,51
20200414,VT,770
20200414,WA,11330
20200414,WI,4246
20200414,WV,640
20200414,WY,275
20200413,AK,277
20200413,AL,3734
20200413,AR,1410
20200413,AS,0
20200413,AZ,3702
20200413,CA,22348
20200413,CO,7684
20200413,CT,13381
20200413,DC,1955
20200413,DE,1625
20200413,FL,20601
20200413,GA,13315
20200413,GU,133
20200413,HI,499
20200413,IA,1710
20200413,ID,1426
20200413,IL,22025
20200413,IN,8236
20200413,KS,1376
20200413,KY,1963
20200413,LA,21016
20200413,MA,26794
20200413,MD,8936
20200413,ME,698
20200413,MI,32702
20200413,MN,2012
20200413,MO,4388
20200413,MP,11
20200413,MS,2942
20200413,MT,394
20200413,NC,4816
20200413,ND,331
20200413,NE,814
20200413,NH,985
20200413,NJ,64584
20200413,NM,1245
20200413,NV,2971
20200413,NY,195031
20200413,OH,6975
20200413,OK,2069
20200413,OR,1584
20200413,PA,24199
20200413,PR,903
20200413,RI,3329
20200413,SC,3319
20200413,SD,868
20200413,TN,5610
20200413,TX,13906
20200413,UT,2363
20200413,VA,5747
20200413,VI,51
20200413,VT,761
20200413,WA,11028
20200413,WI,4080
20200413,WV,626
20200413,WY,275
20200412,AK,272
20200412,AL,3525
20200412,AR,1280
20200412,AS,0
20200412,AZ,3539
20200412,CA,21794
20200412,CO,6893
20200412,CT,12035
20200412,DC,1875
20200412,DE,1479
20200412,FL,19355
20200412,GA,12452
20200412,GU,133
20200412,HI,486
20200412,IA,1587
20200412,ID,1407
20200412,IL,20852
20200412,IN,7928
20200412,KS,1337
20200412,KY,1840
20200412,LA,20595
20200412,MA,25381
20200412,MD,8225
20200412,ME,633
20200412,MI,31666
20200412,MN,1864
20200412,MO,4160
20200412,MP,11
20200412,MS,2781
20200412,MT,387
20200412,NC,4520
20200412,ND,308
20200412,NE,791
20200412,NH,929
20200412,NJ,61850
20200412,NM,1174
20200412,NV,2836
20200412,NY,188694
20200412,OH,6604
20200412,OK,1970
20200412,OR,1527
20200412,PA,22833
20200412,PR,897
20200412,RI,3142
20200412,SC,3319
20200412,SD,730
20200412,TN,5308
20200412,TX,13484
20200412,UT,2303
20200412,VA,5274
20200412,VI,51
20200412,VT,754
20200412,WA,10657
20200412,WI,3964
20200412,WV,611
20200412,WY,261
20200411,AK,257
20200411,AL,3191
20200411,AR,1226
20200411,AS,0
20200411,AZ,3393
20200411,CA,20615
20200411,CO,6510
20200411,CT,11510
20200411,DC,1778
20200411,DE,1479
20200411,FL,18494
20200411,GA,12159
20200411,GU,133
20200411,HI,465
20200411,IA,1510
20200411,ID,1396
20200411,IL,19180
20200411,IN,7435
20200411,KS,1268
20200411,KY,1693
20200411,LA,20014
20200411,MA,22766
20200411,MD,7694
20200411,ME,616
20200411,MI,30980
20200411,MN,1806
20200411,MO,4024
20200411,MP,11
20200411,MS,2642
20200411,MT,377
20200411,NC,4312
20200411,ND,293
20200411,NE,700
20200411,NH,885
20200411,NJ,58151
20200411,NM,1091
20200411,NV,2700
20200411,NY,180458
20200411,OH,6250
20200411,OK,1868
20200411,OR,1371
20200411,PA,21655
20200411,PR,788
20200411,RI,2853
20200411,SC,3207
20200411,SD,626
20200411,TN,5114
20200411,TX,12561
20200411,UT,2206
20200411,VA,5077
20200411,VI,51
20200411,VT,733
20200411,WA,10568
20200411,WI,3822
20200411,WV,577
20200411,WY,261
20200410,AK,246
20200410,AL,2968
20200410,AR,1171
20200410,AS,0
20200410,AZ,3112
20200410,CA,19472
20200410,CO,6510
20200410,CT,10538
20200410,DC,1660
20200410,DE,1326
20200410,FL,17531
20200410,GA,11483
20200410,GU,130
20200410,HI,442
20200410,IA,1388
20200410,ID,1353
20200410,IL,17887
20200410,IN,6907
20200410,KS,1166
20200410,KY,1693
20200410,LA,19253
20200410,MA,20878
20200410,MD,6968
20200410,ME,586
20200410,MI,30172
20200410,MN,1732
20200410,MO,3799
20200410,MP,11
20200410,MS,2469
20200410,MT,365
20200410,NC,3908
20200410,ND,278
20200410,NE,635
20200410,NH,819
20200410,NJ,54588
20200410,NM,1091
20200410,NV,2584
20200410,NY,170512
20200410,OH,5878
20200410,OK,1794
20200410,OR,1321
20200410,PA,19979
20200410,PR,725
20200410,RI,2573
20200410,SC,3065
20200410,SD,536
20200410,TN,4862
20200410,TX,11671
20200410,UT,2102
20200410,VA,4509
20200410,VI,50
20200410,VT,713
20200410,WA,10413
20200410,WI,3665
20200410,WV,554
20200410,WY,253
20200409,AK,235
20200409,AL,2769
20200409,AR,1119
20200409,AS,0
20200409,AZ,3018
20200409,CA,18309
20200409,CO,5655
20200409,CT,9784
20200409,DC,1523
20200409,DE,1207
20200409,FL,16364
20200409,GA,10566
20200409,GU,128
20200409,HI,435
20200409,IA,1270
20200409,ID,1232
20200409,IL,16422
20200409,IN,6351
20200409,KS,1106
20200409,KY,1346
20200409,LA,18283
20200409,MA,18843
20200409,MD,6185
20200409,ME,560
20200409,MI,29096
20200409,MN,1637
20200409,MO,3539
20200409,MP,11
20200409,MS,2260
20200409,MT,354
20200409,NC,3651
20200409,ND,269
20200409,NE,567
20200409,NH,788
20200409,NJ,51027
20200409,NM,865
20200409,NV,2456
20200409,NY,159937
20200409,OH,5512
20200409,OK,1684
20200409,OR,1321
20200409,PA,18228
20200409,PR,683
20200409,RI,2169
20200409,SC,2792
20200409,SD,447
20200409,TN,4634
20200409,TX,10230
20200409,UT,1976
20200409,VA,4042
20200409,VI,46
20200409,VT,680
20200409,WA,10104
20200409,WI,3443
20200409,WV,523
20200409,WY,230
20200408,AK,226
20200408,AL,2369
20200408,AR,1000
20200408,AS,0
20200408,AZ,2726
20200408,CA,16957
20200408,CO,5429
20200408,CT,7781
20200408,DC,1440
20200408,DE,928
20200408,FL,15455
20200408,GA,9901
20200408,GU,125
20200408,HI,410
20200408,IA,1145
20200408,ID,1210
20200408,IL,15078
20200408,IN,5943
20200408,KS,1046
20200408,KY,1149
20200408,LA,17030
20200408,MA,16692
20200408,MD,5529
20200408,ME,537
20200408,MI,28064
20200408,MN,1534
20200408,MO,3327
20200408,MP,11
20200408,MS,2003
20200408,MT,332
20200408,NC,3426
20200408,ND,251
20200408,NE,519
20200408,NH,788
20200408,NJ,47437
20200408,NM,794
20200408,NV,2318
20200408,NY,149316
20200408,OH,5148
20200408,OK,1524
20200408,OR,1239
20200408,PA,16239
20200408,PR,620
20200408,RI,1890
20200408,SC,2552
20200408,SD,393
20200408,TN,4362
20200408,TX,9353
20200408,UT,1846
20200408,VA,3645
20200408,VI,45
20200408,VT,631
20200408,WA,9741
20200408,WI,3279
20200408,WV,462
20200408,WY,221
20200407,AK,213
20200407,AL,2119
20200407,AR,946
20200407,AS,0
20200407,AZ,2575
20200407,CA,15865
20200407,CO,5172
20200407,CT,7781
20200407,DC,1211
20200407,DE,928
20200407,FL,14747
20200407,GA,8818
20200407,GU,121
20200407,HI,387
20200407,IA,1048
20200407,ID,1170
20200407,IL,13549
20200407,IN,5507
20200407,KS,900
20200407,KY,1008
20200407,LA,16284
20200407,MA,15104
20200407,MD,4371
20200407,ME,519
20200407,MI,26964
20200407,MN,1432
20200407,MO,3037
20200407,MP,8
20200407,MS,1915
20200407,MT,319
20200407,NC,3221
20200407,ND,237
20200407,NE,447
20200407,NH,715
20200407,NJ,44416
20200407,NM,686
20200407,NV,2087
20200407,NY,138863
20200407,OH,4782
20200407,OK,1472
20200407,OR,1181
20200407,PA,14559
20200407,PR,573
20200407,RI,1617
20200407,SC,2417
20200407,SD,320
20200407,TN,4138
20200407,TX,8262
20200407,UT,1738
20200407,VA,3333
20200407,VI,43
20200407,VT,608
20200407,WA,9396
20200407,WI,3064
20200407,WV,412
20200407,WY,216
20200406,AK,191
20200406,AL,1968
20200406,AR,875
20200406,AS,0
20200406,AZ,2456
20200406,CA,14336
20200406,CO,4950
20200406,CT,6906
20200406,DC,1097
20200406,DE,673
20200406,FL,13324
20200406,GA,7314
20200406,GU,113
20200406,HI,371
20200406,IA,946
20200406,ID,1101
20200406,IL,12262
20200406,IN,4944
20200406,KS,845
20200406,KY,955
20200406,LA,14867
20200406,MA,13739
20200406,MD,4045
20200406,ME,499
20200406,MI,25785
20200406,MN,1330
20200406,MO,2722
20200406,MP,8
20200406,MS,1738
20200406,MT,299
20200406,NC,2870
20200406,ND,225
20200406,NE,409
20200406,NH,669
20200406,NJ,41090
20200406,NM,624
20200406,NV,1953
20200406,NY,130689
20200406,OH,4450
20200406,OK,1327
20200406,OR,1132
20200406,PA,12980
20200406,PR,513
20200406,RI,1356
20200406,SC,2049
20200406,SD,288
20200406,TN,3802
20200406,TX,7276
20200406,UT,1675
20200406,VA,2878
20200406,VI,43
20200406,VT,575
20200406,WA,8983
20200406,WI,2866
20200406,WV,345
20200406,WY,210
20200405,AK,185
20200405,AL,1796
20200405,AR,830
20200405,AS,0
20200405,AZ,2269
20200405,CA,13438
20200405,CO,4565
20200405,CT,5675
20200405,DC,998
20200405,DE,673
20200405,FL,12151
20200405,GA,6647
20200405,GU,112
20200405,HI,351
20200405,IA,868
20200405,ID,1077
20200405,IL,11256
20200405,IN,4411
20200405,KS,747
20200405,KY,917
20200405,LA,13010
20200405,MA,12402
20200405,MD,3609
20200405,ME,470
20200405,MI,24458
20200405,MN,1217
20200405,MO,2367
20200405,MP,8
20200405,MS,1638
20200405,MT,286
20200405,NC,2585
20200405,ND,207
20200405,NE,363
20200405,NH,621
20200405,NJ,37505
20200405,NM,543
20200405,NV,1836
20200405,NY,122031
20200405,OH,4043
20200405,OK,1252
20200405,OR,1068
20200405,PA,11510
20200405,PR,475
20200405,RI,1150
20200405,SC,2049
20200405,SD,240
20200405,TN,3633
20200405,TX,6812
20200405,UT,1605
20200405,VA,2637
20200405,VI,42
20200405,VT,543
20200405,WA,8589
20200405,WI,2643
20200405,WV,324
20200405,WY,197
20200404,AK,171
20200404,AL,1580
20200404,AR,743
20200404,AS,0
20200404,AZ,2019
20200404,CA,12026
20200404,CO,4173
20200404,CT,5276
20200404,DC,902
20200404,DE,593
20200404,FL,11111
20200404,GA,6160
20200404,GU,93
20200404,HI,319
20200404,IA,786
20200404,ID,1013
20200404,IL,10357
20200404,IN,3953
20200404,KS,698
20200404,KY,831
20200404,LA,12496
20200404,MA,11637
20200404,MD,3125
20200404,ME,456
20200404,MI,23581
20200404,MN,1158
20200404,MO,2291
20200404,MP,8
20200404,MS,1455
20200404,MT,265
20200404,NC,2402
20200404,ND,186
20200404,NE,321
20200404,NH,540
20200404,NJ,34124
20200404,NM,495
20200404,NV,1742
20200404,NY,113704
20200404,OH,3739
20200404,OK,1159
20200404,OR,999
20200404,PA,10017
20200404,PR,452
20200404,RI,968
20200404,SC,1917
20200404,SD,212
20200404,TN,3321
20200404,TX,6110
20200404,UT,1428
20200404,VA,2407
20200404,VI,40
20200404,VT,512
20200404,WA,8418
20200404,WI,2476
20200404,WV,282
20200404,WY,187
20200403,AK,157
20200403,AL,1432
20200403,AR,704
20200403,AS,0
20200403,AZ,1769
20200403,CA,10701
20200403,CO,3728
20200403,CT,4914
20200403,DC,757
20200403,DE,450
20200403,FL,9585
20200403,GA,5831
20200403,GU,84
20200403,HI,285
20200403,IA,699
20200403,ID,891
20200403,IL,8904
20200403,IN,3437
20200403,KS,620
20200403,KY,770
20200403,LA,10297
20200403,MA,10303
20200403,MD,2758
20200403,ME,432
20200403,MI,22579
20200403,MN,1119
20200403,MO,2113
20200403,MP,8
20200403,MS,1358
20200403,MT,243
20200403,NC,2093
20200403,ND,173
20200403,NE,279
20200403,NH,479
20200403,NJ,29895
20200403,NM,403
20200403,NV,1514
20200403,NY,102863
20200403,OH,3312
20200403,OK,988
20200403,OR,899
20200403,PA,8420
20200403,PR,378
20200403,RI,831
20200403,SC,1554
20200403,SD,187
20200403,TN,3067
20200403,TX,5330
20200403,UT,1246
20200403,VA,2012
20200403,VI,38
20200403,VT,460
20200403,WA,8211
20200403,WI,2263
20200403,WV,237
20200403,WY,162
20200402,AK,143
20200402,AL,1233
20200402,AR,643
20200402,AS,0
20200402,AZ,1598
20200402,CA,9191
20200402,CO,3342
20200402,CT,3824
20200402,DC,653
20200402,DE,393
20200402,FL,8010
20200402,GA,5348
20200402,GU,82
20200402,HI,258
20200402,IA,614
20200402,ID,669
20200402,IL,7695
20200402,IN,3039
20200402,KS,552
20200402,KY,680
20200402,LA,9150
20200402,MA,8867
20200402,MD,2331
20200402,ME,376
20200402,MI,21376
20200402,MN,1056
20200402,MO,1834
20200402,MP,8
20200402,MS,1177
20200402,MT,227
20200402,NC,1857
20200402,ND,159
20200402,NE,246
20200402,NH,415
20200402,NJ,25590
20200402,NM,363
20200402,NV,1458
20200402,NY,92381
20200402,OH,2902
20200402,OK,879
20200402,OR,826
20200402,PA,7016
20200402,PR,316
20200402,RI,730
20200402,SC,1554
20200402,SD,165
20200402,TN,2845
20200402,TX,4669
20200402,UT,1074
20200402,VA,1706
20200402,VI,33
20200402,VT,390
20200402,WA,7796
20200402,WI,2040
20200402,WV,217
20200402,WY,150
20200401,AK,133
20200401,AL,1077
20200401,AR,584
20200401,AS,0
20200401,AZ,1413
20200401,CA,8155
20200401,CO,2966
20200401,CT,3557
20200401,DC,586
20200401,DE,368
20200401,FL,6955
20200401,GA,4638
20200401,GU,77
20200401,HI,208
20200401,IA,549
20200401,ID,525
20200401,IL,6980
20200401,IN,2565
20200401,KS,482
20200401,KY,591
20200401,LA,6424
20200401,MA,7639
20200401,MD,1985
20200401,ME,344
20200401,MI,20246
20200401,MN,973
20200401,MO,1581
20200401,MP,6
20200401,MS,1073
20200401,MT,208
20200401,NC,1584
20200401,ND,139
20200401,NE,210
20200401,NH,415
20200401,NJ,22255
20200401,NM,315
20200401,NV,1279
20200401,NY,83712
20200401,OH,2547
20200401,OK,719
20200401,OR,736
20200401,PA,5805
20200401,PR,286
20200401,RI,668
20200401,SC,1293
20200401,SD,129
20200401,TN,2683
20200401,TX,3997
20200401,UT,1012
20200401,VA,1484
20200401,VI,30
20200401,VT,359
20200401,WA,7399
20200401,WI,1821
20200401,WV,191
20200401,WY,130
20200331,AK,119
20200331,AL,981
20200331,AR,523
20200331,AS,0
20200331,AZ,1289
20200331,CA,7482
20200331,CO,2627
20200331,CT,3128
20200331,DC,495
20200331,DE,319
20200331,FL,6338
20200331,GA,3929
20200331,GU,69
20200331,HI,204
20200331,IA,497
20200331,ID,415
20200331,IL,5994
20200331,IN,2159
20200331,KS,428
20200331,KY,480
20200331,LA,5237
20200331,MA,6521
20200331,MD,1660
20200331,ME,303
20200331,MI,18654
20200331,MN,916
20200331,MO,1327
20200331,MP,2
20200331,MS,937
20200331,MT,184
20200331,NC,1498
20200331,ND,117
20200331,NE,172
20200331,NH,314
20200331,NJ,18696
20200331,NM,281
20200331,NV,1113
20200331,NY,75795
20200331,OH,2199
20200331,OK,565
20200331,OR,690
20200331,PA,4843
20200331,PR,239
20200331,RI,568
20200331,SC,1083
20200331,SD,108
20200331,TN,2239
20200331,TX,3266
20200331,UT,887
20200331,VA,1250
20200331,VI,30
20200331,VT,320
20200331,WA,6949
20200331,WI,1585
20200331,WV,162
20200331,WY,109
20200330,AK,114
20200330,AL,859
20200330,AR,473
20200330,AS,
20200330,AZ,1157
20200330,CA,6447
20200330,CO,2627
20200330,CT,2571
20200330,DC,401
20200330,DE,264
20200330,FL,5473
20200330,GA,2809
20200330,GU,58
20200330,HI,175
20200330,IA,424
20200330,ID,310
20200330,IL,5057
20200330,IN,1786
20200330,KS,368
20200330,KY,439
20200330,LA,4025
20200330,MA,5653
20200330,MD,1413
20200330,ME,275
20200330,MI,17363
20200330,MN,823
20200330,MO,1031
20200330,MP,2
20200330,MS,847
20200330,MT,171
20200330,NC,1307
20200330,ND,107
20200330,NE,145
20200330,NH,314
20200330,NJ,16636
20200330,NM,237
20200330,NV,996
20200330,NY,66497
20200330,OH,1933
20200330,OK,481
20200330,OR,606
20200330,PA,4087
20200330,PR,174
20200330,RI,495
20200330,SC,925
20200330,SD,101
20200330,TN,1834
20200330,TX,2877
20200330,UT,806
20200330,VA,1020
20200330,VI,30
20200330,VT,293
20200330,WA,6484
20200330,WI,1422
20200330,WV,126
20200330,WY,94
20200329,AK,102
20200329,AL,806
20200329,AR,426
20200329,AS,
20200329,AZ,919
20200329,CA,5708
20200329,CO,2061
20200329,CT,1993
20200329,DC,342
20200329,DE,232
20200329,FL,4246
20200329,GA,2651
20200329,GU,56
20200329,HI,151
20200329,IA,336
20200329,ID,261
20200329,IL,4596
20200329,IN,1514
20200329,KS,319
20200329,KY,394
20200329,LA,3540
20200329,MA,4856
20200329,MD,1239
20200329,ME,253
20200329,MI,15784
20200329,MN,725
20200329,MO,838
20200329,MP,2
20200329,MS,758
20200329,MT,154
20200329,NC,1040
20200329,ND,97
